runId,condition,test,category,detail,report,reportSha256,responseSha256
i10-agentic-delivery__reuse_sb__agentic__adaptive__r4,reuse_sb__agentic__adaptive,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__adaptive__r4/submission-4/evaluation/report.json,23622c041011d2c72a5e26e0891dc176d9e73994a6f8a09ca8a771dce04b6934,8c264ebeceb62e5644f20086143467419c78d48a85b265a0d37c25078e2adf10
i10-agentic-delivery__reuse_sb__agentic__adaptive__r4,reuse_sb__agentic__adaptive,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__adaptive__r4/submission-4/evaluation/report.json,23622c041011d2c72a5e26e0891dc176d9e73994a6f8a09ca8a771dce04b6934,8c264ebeceb62e5644f20086143467419c78d48a85b265a0d37c25078e2adf10
i10-agentic-delivery__reuse_sb__agentic__adaptive__r4,reuse_sb__agentic__adaptive,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__adaptive__r4/submission-4/evaluation/report.json,23622c041011d2c72a5e26e0891dc176d9e73994a6f8a09ca8a771dce04b6934,8c264ebeceb62e5644f20086143467419c78d48a85b265a0d37c25078e2adf10
i10-agentic-delivery__reuse_sb__agentic__adaptive__r4,reuse_sb__agentic__adaptive,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__adaptive__r4/submission-4/evaluation/report.json,23622c041011d2c72a5e26e0891dc176d9e73994a6f8a09ca8a771dce04b6934,8c264ebeceb62e5644f20086143467419c78d48a85b265a0d37c25078e2adf10
i10-agentic-delivery__reuse_sb__agentic__adaptive__r4,reuse_sb__agentic__adaptive,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__adaptive__r4/submission-4/evaluation/report.json,23622c041011d2c72a5e26e0891dc176d9e73994a6f8a09ca8a771dce04b6934,8c264ebeceb62e5644f20086143467419c78d48a85b265a0d37c25078e2adf10
i10-agentic-delivery__reuse_sb__single_shot__none__r4,reuse_sb__single_shot__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__single_shot__none__r4/submission-1/evaluation/report.json,4a5a146ee336ebf8711b1bbd6ee2775942e932164e80d36bbb0ca523dee29ce0,221c76bf225f4609b4905455a8ca62321197652a3e0406896f219b35f30f7387
i10-agentic-delivery__reuse_sb__single_shot__none__r4,reuse_sb__single_shot__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__single_shot__none__r4/submission-1/evaluation/report.json,4a5a146ee336ebf8711b1bbd6ee2775942e932164e80d36bbb0ca523dee29ce0,221c76bf225f4609b4905455a8ca62321197652a3e0406896f219b35f30f7387
i10-agentic-delivery__reuse_sb__single_shot__none__r4,reuse_sb__single_shot__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__single_shot__none__r4/submission-1/evaluation/report.json,4a5a146ee336ebf8711b1bbd6ee2775942e932164e80d36bbb0ca523dee29ce0,221c76bf225f4609b4905455a8ca62321197652a3e0406896f219b35f30f7387
i10-agentic-delivery__reuse_sb__single_shot__none__r4,reuse_sb__single_shot__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__single_shot__none__r4/submission-1/evaluation/report.json,4a5a146ee336ebf8711b1bbd6ee2775942e932164e80d36bbb0ca523dee29ce0,221c76bf225f4609b4905455a8ca62321197652a3e0406896f219b35f30f7387
i10-agentic-delivery__reuse_sb__single_shot__none__r4,reuse_sb__single_shot__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__single_shot__none__r4/submission-1/evaluation/report.json,4a5a146ee336ebf8711b1bbd6ee2775942e932164e80d36bbb0ca523dee29ce0,221c76bf225f4609b4905455a8ca62321197652a3e0406896f219b35f30f7387
